metodo,ruta,summary,description,summary_generico,description_generica,es_generica
GET,/company-entry-descriptions,Consulta de company entry descriptions: consulta get all dentro de company entry descriptions para la ruta /company-entry-descriptions,"Qué hace: consulta get all dentro de company entry descriptions para la ruta /company-entry-descriptions. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en company entry descriptions (/company-entry-descriptions). Perfil consumidor: equipos funcionales y técnicos responsables de company entry descriptions. Permiso requerido: CanManageAch. Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio company entry descriptions dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /company-entry-descriptions en decisiones operativas.",no,no,no
POST,/company-entry-descriptions,Registro de company entry descriptions: registra una solicitud de create dentro de company entry descriptions para la ruta /company-entry-descriptions,"Qué hace: registra una solicitud de create dentro de company entry descriptions para la ruta /company-entry-descriptions. Cuándo se usa: se utiliza durante ventanas operativas controladas cuando se requiere aplicar cambios en company entry descriptions (/company-entry-descriptions). Perfil consumidor: equipos funcionales y técnicos responsables de company entry descriptions. Permiso requerido: CanManageAch. Tipo de operación: POST. Naturaleza: modifica información. Genera auditoría: sí, explícita por cambio de estado o acción operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio/alto; un cambio incorrecto puede afectar conciliación ACH, trazabilidad CENIT o integridad NACHA-M. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio company entry descriptions dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: aplicar segregación de funciones, bitácora de cambio y verificación de impacto antes de confirmar la acción en /company-entry-descriptions.",no,no,no
DELETE,/company-entry-descriptions/{id},Eliminación de company entry descriptions: elimina recursos asociados a delete dentro de company entry descriptions para la ruta /company-entry-descriptions/{id},"Qué hace: elimina recursos asociados a delete dentro de company entry descriptions para la ruta /company-entry-descriptions/{id}. Cuándo se usa: se utiliza durante ventanas operativas controladas cuando se requiere aplicar cambios en company entry descriptions (/company-entry-descriptions/{id}). Perfil consumidor: equipos funcionales y técnicos responsables de company entry descriptions. Permiso requerido: CanManageAch. Tipo de operación: DELETE. Naturaleza: modifica información. Genera auditoría: sí, explícita por cambio de estado o acción operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio/alto; un cambio incorrecto puede afectar conciliación ACH, trazabilidad CENIT o integridad NACHA-M. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio company entry descriptions dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: aplicar segregación de funciones, bitácora de cambio y verificación de impacto antes de confirmar la acción en /company-entry-descriptions/{id}.",no,no,no
PUT,/company-entry-descriptions/{id},Actualización de company entry descriptions: actualiza información de update dentro de company entry descriptions para la ruta /company-entry-descriptions/{id},"Qué hace: actualiza información de update dentro de company entry descriptions para la ruta /company-entry-descriptions/{id}. Cuándo se usa: se utiliza durante ventanas operativas controladas cuando se requiere aplicar cambios en company entry descriptions (/company-entry-descriptions/{id}). Perfil consumidor: equipos funcionales y técnicos responsables de company entry descriptions. Permiso requerido: CanManageAch. Tipo de operación: PUT. Naturaleza: modifica información. Genera auditoría: sí, explícita por cambio de estado o acción operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio/alto; un cambio incorrecto puede afectar conciliación ACH, trazabilidad CENIT o integridad NACHA-M. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio company entry descriptions dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: aplicar segregación de funciones, bitácora de cambio y verificación de impacto antes de confirmar la acción en /company-entry-descriptions/{id}.",no,no,no
GET,/customers,Obtiene el listado de clientes registrados.,"Qué hace: consulta get all dentro de customers para la ruta /customers. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en customers (/customers). Perfil consumidor: equipos funcionales y técnicos responsables de customers. Permiso requerido: CanReadAch. Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio customers dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /customers en decisiones operativas.",no,no,no
POST,/customers,Registra un nuevo cliente.,"Qué hace: registra una solicitud de create dentro de customers para la ruta /customers. Cuándo se usa: se utiliza durante ventanas operativas controladas cuando se requiere aplicar cambios en customers (/customers). Perfil consumidor: equipos funcionales y técnicos responsables de customers. Permiso requerido: CanManageAch. Tipo de operación: POST. Naturaleza: modifica información. Genera auditoría: sí, explícita por cambio de estado o acción operativa. Códigos de respuesta deducibles: 201, 400. Riesgo operativo: medio/alto; un cambio incorrecto puede afectar conciliación ACH, trazabilidad CENIT o integridad NACHA-M. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio customers dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: aplicar segregación de funciones, bitácora de cambio y verificación de impacto antes de confirmar la acción en /customers.",no,no,no
DELETE,/customers/{id},Elimina un cliente por identificador.,"Qué hace: elimina recursos asociados a delete dentro de customers para la ruta /customers/{id}. Cuándo se usa: se utiliza durante ventanas operativas controladas cuando se requiere aplicar cambios en customers (/customers/{id}). Perfil consumidor: equipos funcionales y técnicos responsables de customers. Permiso requerido: CanManageAch. Tipo de operación: DELETE. Naturaleza: modifica información. Genera auditoría: sí, explícita por cambio de estado o acción operativa. Códigos de respuesta deducibles: 204, 404. Riesgo operativo: medio/alto; un cambio incorrecto puede afectar conciliación ACH, trazabilidad CENIT o integridad NACHA-M. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio customers dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: aplicar segregación de funciones, bitácora de cambio y verificación de impacto antes de confirmar la acción en /customers/{id}.",no,no,no
GET,/customers/{id},Obtiene el detalle de un cliente por identificador.,"Qué hace: consulta get by id dentro de customers para la ruta /customers/{id}. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en customers (/customers/{id}). Perfil consumidor: equipos funcionales y técnicos responsables de customers. Permiso requerido: CanReadAch. Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200, 404. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio customers dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /customers/{id} en decisiones operativas.",no,no,no
PUT,/customers/{id},Actualiza la información de un cliente existente.,"Qué hace: actualiza información de update dentro de customers para la ruta /customers/{id}. Cuándo se usa: se utiliza durante ventanas operativas controladas cuando se requiere aplicar cambios en customers (/customers/{id}). Perfil consumidor: equipos funcionales y técnicos responsables de customers. Permiso requerido: CanManageAch. Tipo de operación: PUT. Naturaleza: modifica información. Genera auditoría: sí, explícita por cambio de estado o acción operativa. Códigos de respuesta deducibles: 200, 400, 404. Riesgo operativo: medio/alto; un cambio incorrecto puede afectar conciliación ACH, trazabilidad CENIT o integridad NACHA-M. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio customers dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: aplicar segregación de funciones, bitácora de cambio y verificación de impacto antes de confirmar la acción en /customers/{id}.",no,no,no
GET,/financial-institutions,Consulta de financial institutions: consulta get all dentro de financial institutions para la ruta /financial-institutions,"Qué hace: consulta get all dentro de financial institutions para la ruta /financial-institutions. Cuándo se usa: se utiliza en monitoreo operativo, conciliación y soporte cuando se requiere visibilidad puntual en financial institutions (/financial-institutions). Perfil consumidor: equipos funcionales y técnicos responsables de financial institutions. Permiso requerido: CanReadAch. Tipo de operación: GET. Naturaleza: solo consulta. Genera auditoría: sí, por trazas de acceso y correlación operativa. Códigos de respuesta deducibles: 200. Riesgo operativo: medio; consultas con filtros incorrectos pueden producir diagnósticos operativos erróneos. Relación ACH/CENIT/NACHA-M: mantiene consistencia operativa del dominio financial institutions dentro del circuito ACH/CENIT/NACHA-M. Precauciones para desarrollo u operación: validar filtros, rangos de fecha y correlación de identificadores antes de usar resultados de /financial-institutions en decisiones operativas.",no,no,no
